STATE/UT,Year,CAUSE,Male upto 14 years,Male 15-29 years,Male 30-44 years,Male 45-59 years,Male 60 years and above,Total Male,Female upto 14 years,Female 15-29 years,Female 30-44 years,Female 45-59 years,Female 60 years and above,Total Female,Grand Total,shortCode
D & N HAVELI,2013,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,DN
D & N HAVELI,2013,Farming/Agriculture Activity,0,0,4,9,2,15,0,0,0,0,0,0,15,DN
D & N HAVELI,2013,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,DN
D & N HAVELI,2013,Total,0,24,12,17,2,55,0,13,5,5,6,29,84,DN
D & N HAVELI,2013,Total Salaried,0,11,4,2,0,17,0,1,1,1,0,3,20,DN
D & N HAVELI,2013,Total Self-employed,0,0,4,9,2,15,0,0,0,0,0,0,15,DN
DAMAN & DIU,2013,Others (Please Specify),0,1,0,0,0,1,0,0,0,0,0,0,1,DD
DAMAN & DIU,2013,House Wife,0,0,0,0,0,0,0,4,4,2,0,10,10,DD
DAMAN & DIU,2013,Service (Government),0,0,0,1,0,1,0,0,0,0,0,0,1,DD
DAMAN & DIU,2013,Service (Private),0,6,2,2,0,10,0,1,1,1,0,3,13,DD
DAMAN & DIU,2013,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2013,Student,0,1,0,0,0,1,0,3,0,0,0,3,4,DD
DAMAN & DIU,2013,Unemployed,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2013,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2013,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2013,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2013,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,DD
DAMAN & DIU,2013,Total,0,8,2,3,0,13,0,8,5,3,0,16,29,DD
DAMAN & DIU,2013,Total Salaried,0,6,2,3,0,11,0,1,1,1,0,3,14,DD
DAMAN & DIU,2013,Total Self-employed,0,1,0,0,0,1,0,0,0,0,0,0,1,DD
DELHI (UT),2013,Others (Please Specify),8,222,269,99,73,671,5,98,52,12,4,171,842,DL
DELHI (UT),2013,House Wife,0,0,0,0,0,0,0,175,86,21,4,286,286,DL
DELHI (UT),2013,Service (Government),0,8,15,7,0,30,0,4,2,2,0,8,38,DL
DELHI (UT),2013,Service (Private),0,62,65,32,0,159,0,9,4,0,0,13,172,DL
DELHI (UT),2013,Public Sector Undertaking,0,20,25,8,0,53,0,8,1,0,0,9,62,DL
DELHI (UT),2013,Student,13,110,2,0,0,125,19,102,4,0,0,125,250,DL
DELHI (UT),2013,Unemployed,0,145,118,37,9,309,0,23,4,1,1,29,338,DL
DELHI (UT),2013,Self-employed (Business activity),0,14,9,11,2,36,0,0,0,0,0,0,36,DL
DELHI (UT),2013,Professional Activity,0,4,4,1,3,12,0,0,0,0,0,0,12,DL
DELHI (UT),2013,Farming/Agriculture Activity,0,3,2,2,0,7,0,1,0,0,0,1,8,DL
DELHI (UT),2013,Retired Person,0,0,1,1,13,15,0,0,0,0,0,0,15,DL
DELHI (UT),2013,Total,21,588,510,198,100,1417,24,420,153,36,9,642,2059,DL
DELHI (UT),2013,Total Salaried,0,90,105,47,0,242,0,21,7,2,0,30,272,DL
DELHI (UT),2013,Total Self-employed,0,76,107,42,12,237,0,29,7,2,2,40,277,DL
GOA,2013,Others (Please Specify),0,15,26,7,7,55,2,8,2,0,0,12,67,GA
GOA,2013,House Wife,0,0,0,0,0,0,1,17,24,7,7,56,56,GA
GOA,2013,Service (Government),0,0,2,2,0,4,0,0,2,0,0,2,6,GA
GOA,2013,Service (Private),0,27,24,8,0,59,0,3,2,0,0,5,64,GA
GOA,2013,Public Sector Undertaking,0,0,0,0,0,0,0,1,0,0,0,1,1,GA
GOA,2013,Student,0,12,0,0,0,12,2,9,0,0,0,11,23,GA
GOA,2013,Unemployed,0,20,19,23,11,73,0,8,2,0,1,11,84,GA
GOA,2013,Self-employed (Business activity),0,7,6,4,0,17,0,0,0,0,0,0,17,GA
GOA,2013,Professional Activity,0,1,2,2,0,5,0,0,0,0,0,0,5,GA
GOA,2013,Farming/Agriculture Activity,0,0,0,1,0,1,0,0,0,0,0,0,1,GA
GOA,2013,Retired Person,0,0,1,1,2,4,0,0,0,0,0,0,4,GA
GOA,2013,Total,0,82,80,48,20,230,5,46,32,7,8,98,328,GA
GOA,2013,Total Salaried,0,27,26,10,0,63,0,4,4,0,0,8,71,GA
GOA,2013,Total Self-employed,0,12,14,12,2,40,0,2,0,0,0,2,42,GA
GUJARAT,2013,Others (Please Specify),23,384,462,273,82,1224,15,160,69,36,26,306,1530,GJ
GUJARAT,2013,House Wife,0,0,0,0,0,0,3,754,575,295,105,1732,1732,GJ
GUJARAT,2013,Service (Government),0,20,58,31,0,109,0,10,7,1,0,18,127,GJ
GUJARAT,2013,Service (Private),0,228,284,145,15,672,0,48,28,12,0,88,760,GJ
GUJARAT,2013,Public Sector Undertaking,0,39,37,26,4,106,1,13,15,7,0,36,142,GJ
GUJARAT,2013,Student,19,170,8,0,0,197,20,165,4,0,0,189,386,GJ
GUJARAT,2013,Unemployed,0,173,231,117,3,524,1,23,14,5,3,46,570,GJ
GUJARAT,2013,Self-employed (Business activity),0,108,165,91,23,387,0,6,5,6,0,17,404,GJ
GUJARAT,2013,Professional Activity,1,215,237,169,32,654,0,34,8,12,2,56,710,GJ
GUJARAT,2013,Farming/Agriculture Activity,2,158,181,121,27,489,0,42,30,15,6,93,582,GJ
GUJARAT,2013,Retired Person,0,0,0,34,136,170,0,2,1,0,50,53,223,GJ
GUJARAT,2013,Total,45,1495,1663,1007,322,4532,40,1257,756,389,192,2634,7166,GJ
GUJARAT,2013,Total Salaried,0,287,379,202,19,887,1,71,50,20,0,142,1029,GJ
GUJARAT,2013,Total Self-employed,4,677,816,519,124,2140,1,130,67,42,17,257,2397,GJ
HARYANA,2013,Others (Please Specify),38,305,410,343,127,1223,33,90,67,35,26,251,1474,HR
HARYANA,2013,House Wife,0,0,0,0,0,0,0,239,112,38,12,401,401,HR
HARYANA,2013,Service (Government),0,7,12,18,0,37,0,1,2,0,0,3,40,HR
HARYANA,2013,Service (Private),1,84,112,53,4,254,0,14,13,6,0,33,287,HR
HARYANA,2013,Public Sector Undertaking,0,48,43,18,0,109,0,2,7,2,0,11,120,HR
HARYANA,2013,Student,18,97,6,0,0,121,10,44,0,1,1,56,177,HR
HARYANA,2013,Unemployed,1,111,110,63,7,292,0,8,5,5,1,19,311,HR
HARYANA,2013,Self-employed (Business activity),0,32,55,8,2,97,0,0,0,0,0,0,97,HR
HARYANA,2013,Professional Activity,0,8,12,8,1,29,0,0,0,0,0,0,29,HR
HARYANA,2013,Farming/Agriculture Activity,0,79,110,114,33,336,0,13,12,12,1,38,374,HR
HARYANA,2013,Retired Person,0,0,1,2,1,4,0,0,0,2,0,2,6,HR
HARYANA,2013,Total,58,771,871,627,175,2502,43,411,218,101,41,814,3316,HR
HARYANA,2013,Total Salaried,1,139,167,89,4,400,0,17,22,8,0,47,447,HR
HARYANA,2013,Total Self-employed,20,240,391,327,113,1091,18,58,41,30,16,163,1254,HR
HIMACHAL PRADESH,2013,Others (Please Specify),1,67,52,33,10,163,4,24,10,12,8,58,221,HP
HIMACHAL PRADESH,2013,House Wife,0,0,0,0,0,0,0,41,30,15,2,88,88,HP
HIMACHAL PRADESH,2013,Service (Government),0,1,8,9,0,18,0,0,2,0,0,2,20,HP
HIMACHAL PRADESH,2013,Service (Private),0,8,12,6,3,29,0,1,4,1,0,6,35,HP
HIMACHAL PRADESH,2013,Public Sector Undertaking,0,6,6,4,1,17,0,1,3,1,0,5,22,HP
HIMACHAL PRADESH,2013,Student,4,21,0,0,0,25,2,20,0,0,0,22,47,HP
HIMACHAL PRADESH,2013,Unemployed,0,27,22,3,1,53,0,1,2,1,0,4,57,HP
HIMACHAL PRADESH,2013,Self-employed (Business activity),0,4,7,3,1,15,0,1,0,1,0,2,17,HP
HIMACHAL PRADESH,2013,Professional Activity,0,2,2,2,1,7,0,1,1,0,0,2,9,HP
HIMACHAL PRADESH,2013,Farming/Agriculture Activity,0,6,13,11,2,32,0,0,1,0,0,1,33,HP
HIMACHAL PRADESH,2013,Retired Person,0,0,0,0,5,5,0,0,0,0,0,0,5,HP
HIMACHAL PRADESH,2013,Total,5,142,122,71,24,364,6,90,53,31,10,190,554,HP
HIMACHAL PRADESH,2013,Total Salaried,0,15,26,19,4,64,0,2,9,2,0,13,77,HP
HIMACHAL PRADESH,2013,Total Self-employed,0,34,43,23,8,108,0,8,3,3,2,16,124,HP
JAMMU & KASHMIR,2013,Others (Please Specify),0,12,34,23,4,73,2,24,6,3,0,35,108,JK
JAMMU & KASHMIR,2013,House Wife,0,0,0,0,0,0,0,17,43,6,5,71,71,JK
JAMMU & KASHMIR,2013,Service (Government),0,4,5,6,0,15,0,0,0,0,0,0,15,JK
JAMMU & KASHMIR,2013,Service (Private),0,1,0,4,2,7,0,0,0,0,0,0,7,JK
JAMMU & KASHMIR,2013,Public Sector Undertaking,0,0,3,2,5,10,0,0,0,0,0,0,10,JK
JAMMU & KASHMIR,2013,Student,1,13,0,0,0,14,1,14,0,0,0,15,29,JK
JAMMU & KASHMIR,2013,Unemployed,0,5,12,1,0,18,0,10,3,0,0,13,31,JK
JAMMU & KASHMIR,2013,Self-employed (Business activity),0,0,6,2,3,11,0,0,0,0,0,0,11,JK
JAMMU & KASHMIR,2013,Professional Activity,0,0,2,0,0,2,0,0,0,0,0,0,2,JK
JAMMU & KASHMIR,2013,Farming/Agriculture Activity,0,3,7,6,2,18,0,0,0,0,0,0,18,JK
JAMMU & KASHMIR,2013,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,JK
JAMMU & KASHMIR,2013,Total,1,38,69,44,16,168,3,65,52,9,5,134,302,JK
JAMMU & KASHMIR,2013,Total Salaried,0,5,8,12,7,32,0,0,0,0,0,0,32,JK
JAMMU & KASHMIR,2013,Total Self-employed,0,9,42,30,9,90,2,23,5,1,0,31,121,JK
JHARKHAND,2013,Others (Please Specify),43,120,121,100,53,437,14,70,44,44,13,185,622,JH
JHARKHAND,2013,House Wife,0,0,0,0,0,0,0,70,90,29,4,193,193,JH
JHARKHAND,2013,Service (Government),0,4,7,4,0,15,0,0,1,0,0,1,16,JH
JHARKHAND,2013,Service (Private),0,34,44,24,2,104,0,2,8,1,0,11,115,JH
JHARKHAND,2013,Public Sector Undertaking,0,3,3,6,1,13,0,7,0,0,0,7,20,JH
JHARKHAND,2013,Student,7,84,8,0,0,99,8,41,2,0,0,51,150,JH
JHARKHAND,2013,Unemployed,0,35,51,33,6,125,0,10,1,3,0,14,139,JH
JHARKHAND,2013,Self-employed (Business activity),0,3,16,13,3,35,0,1,0,0,0,1,36,JH
JHARKHAND,2013,Professional Activity,0,5,11,0,2,18,0,3,3,0,0,6,24,JH
JHARKHAND,2013,Farming/Agriculture Activity,0,30,34,69,2,135,0,2,2,3,0,7,142,JH
JHARKHAND,2013,Retired Person,0,0,0,0,3,3,0,0,0,0,0,0,3,JH
JHARKHAND,2013,Total,50,318,295,249,72,984,22,206,151,80,17,476,1460,JH
JHARKHAND,2013,Total Salaried,0,41,54,34,3,132,0,9,9,1,0,19,151,JH
JHARKHAND,2013,Total Self-employed,0,66,86,100,19,271,0,27,15,9,1,52,323,JH
KARNATAKA,2013,Others (Please Specify),47,889,1333,866,291,3426,56,282,332,204,85,959,4385,KA
KARNATAKA,2013,House Wife,0,0,0,0,0,0,3,703,583,258,127,1674,1674,KA
KARNATAKA,2013,Service (Government),0,31,66,67,19,183,0,29,13,6,4,52,235,KA
KARNATAKA,2013,Service (Private),0,307,339,204,37,887,0,105,54,23,4,186,1073,KA
KARNATAKA,2013,Public Sector Undertaking,0,45,52,48,14,159,0,20,11,8,6,45,204,KA
KARNATAKA,2013,Student,59,283,27,7,10,386,46,224,4,8,4,286,672,KA
KARNATAKA,2013,Unemployed,3,226,265,136,60,690,2,59,16,8,5,90,780,KA
KARNATAKA,2013,Self-employed (Business activity),0,134,213,145,32,524,3,9,27,14,4,57,581,KA
KARNATAKA,2013,Professional Activity,3,64,59,58,19,203,0,2,4,3,1,10,213,KA
KARNATAKA,2013,Farming/Agriculture Activity,0,220,461,374,177,1232,3,38,49,43,38,171,1403,KA
KARNATAKA,2013,Retired Person,0,0,0,2,41,43,0,0,0,0,3,3,46,KA
KARNATAKA,2013,Total,112,2199,2815,1907,700,7733,113,1471,1093,575,281,3533,11266,KA
KARNATAKA,2013,Total Salaried,0,383,457,319,70,1229,0,154,78,37,14,283,1512,KA
KARNATAKA,2013,Total Self-employed,22,997,1718,1166,410,4313,48,220,259,183,77,787,5100,KA
KERALA,2013,Others (Please Specify),0,639,1055,1138,726,3558,0,106,56,72,106,340,3898,KL
KERALA,2013,House Wife,0,0,0,0,0,0,0,196,326,302,221,1045,1045,KL
KERALA,2013,Service (Government),0,10,28,29,17,84,0,4,7,10,11,32,116,KL
KERALA,2013,Service (Private),0,122,221,199,38,580,0,21,28,11,4,64,644,KL
KERALA,2013,Public Sector Undertaking,0,4,40,35,2,81,0,2,7,10,1,20,101,KL
KERALA,2013,Student,38,82,6,8,0,134,43,122,2,0,0,167,301,KL
KERALA,2013,Unemployed,0,87,249,191,120,647,0,37,37,24,31,129,776,KL
KERALA,2013,Self-employed (Business activity),0,49,169,149,67,434,0,4,6,4,1,15,449,KL
KERALA,2013,Professional Activity,0,37,61,75,14,187,0,5,7,6,1,19,206,KL
KERALA,2013,Farming/Agriculture Activity,0,94,243,341,204,882,0,27,15,17,31,90,972,KL
KERALA,2013,Retired Person,0,0,1,27,86,114,0,0,0,7,17,24,138,KL
KERALA,2013,Total,38,1124,2073,2192,1274,6701,43,524,491,463,424,1945,8646,KL
KERALA,2013,Total Salaried,0,136,289,263,57,745,0,27,42,31,16,116,861,KL
KERALA,2013,Total Self-employed,0,651,1249,1361,787,4048,0,119,77,76,117,389,4437,KL
LAKSHADWEEP,2013,Others (Please Specify),0,0,0,0,1,1,0,0,0,0,0,0,1,LD
LAKSHADWEEP,2013,House Wife,0,0,0,0,0,0,0,0,1,0,0,1,1,LD
LAKSHADWEEP,2013,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Student,0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Unemployed,0,0,0,0,0,0,0,1,0,0,0,1,1,LD
LAKSHADWEEP,2013,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Total,0,0,0,0,1,1,0,1,1,0,0,2,3,LD
LAKSHADWEEP,2013,Total Salaried,0,0,0,0,0,0,0,0,0,0,0,0,0,LD
LAKSHADWEEP,2013,Total Self-employed,0,0,0,0,0,0,0,0,0,0,0,0,0,LD
MADHYA PRADESH,2013,Others (Please Specify),104,853,790,492,268,2507,83,347,185,99,28,742,3249,MP
MADHYA PRADESH,2013,House Wife,0,0,0,0,0,0,9,1300,704,229,133,2375,2375,MP
MADHYA PRADESH,2013,Service (Government),0,31,37,24,1,93,0,5,6,3,1,15,108,MP
MADHYA PRADESH,2013,Service (Private),0,223,250,111,18,602,0,37,35,9,2,83,685,MP
MADHYA PRADESH,2013,Public Sector Undertaking,0,30,41,18,8,97,0,13,3,2,1,19,116,MP
MADHYA PRADESH,2013,Student,77,251,28,0,1,357,66,239,2,3,0,310,667,MP
MADHYA PRADESH,2013,Unemployed,5,140,95,59,23,322,0,18,8,7,2,35,357,MP
MADHYA PRADESH,2013,Self-employed (Business activity),0,126,132,87,27,372,0,4,3,3,1,11,383,MP
MADHYA PRADESH,2013,Professional Activity,0,97,111,59,34,301,0,23,28,14,6,71,372,MP
MADHYA PRADESH,2013,Farming/Agriculture Activity,5,312,349,232,99,997,0,42,35,12,4,93,1090,MP
MADHYA PRADESH,2013,Retired Person,0,0,1,0,21,22,0,20,2,0,0,22,44,MP
MADHYA PRADESH,2013,Total,191,2063,1834,1082,500,5670,158,2048,1011,381,178,3776,9446,MP
MADHYA PRADESH,2013,Total Salaried,0,284,328,153,27,792,0,55,44,14,4,117,909,MP
MADHYA PRADESH,2013,Total Self-employed,67,1147,1133,709,333,3389,28,249,157,64,26,524,3913,MP
MAHARASHTRA,2013,Others (Please Specify),14,1041,1408,896,431,3790,14,156,119,63,28,380,4170,MH
MAHARASHTRA,2013,House Wife,0,0,0,0,0,0,0,1539,1110,415,284,3348,3348,MH
MAHARASHTRA,2013,Service (Government),0,37,87,76,2,202,0,17,11,1,0,29,231,MH
MAHARASHTRA,2013,Service (Private),0,720,850,481,99,2150,0,81,34,19,0,134,2284,MH
MAHARASHTRA,2013,Public Sector Undertaking,0,34,61,45,11,151,0,4,2,2,0,8,159,MH
MAHARASHTRA,2013,Student,75,474,16,1,0,566,92,479,2,2,0,575,1141,MH
MAHARASHTRA,2013,Unemployed,1,397,369,144,36,947,0,60,6,2,1,69,1016,MH
MAHARASHTRA,2013,Self-employed (Business activity),0,112,263,112,30,517,0,7,29,1,1,38,555,MH
MAHARASHTRA,2013,Professional Activity,0,117,156,101,35,409,0,4,9,5,3,21,430,MH
MAHARASHTRA,2013,Farming/Agriculture Activity,1,629,1157,841,392,3020,0,38,41,34,13,126,3146,MH
MAHARASHTRA,2013,Retired Person,0,0,0,13,127,140,0,0,0,0,2,2,142,MH
MAHARASHTRA,2013,Total,91,3561,4367,2710,1163,11892,106,2385,1363,544,332,4730,16622,MH
MAHARASHTRA,2013,Total Salaried,0,791,998,602,112,2503,0,102,47,22,0,171,2674,MH
MAHARASHTRA,2013,Total Self-employed,8,1751,2736,1792,821,7108,8,183,153,76,42,462,7570,MH
MANIPUR,2013,Others (Please Specify),0,6,3,2,0,11,1,0,1,0,0,2,13,MN
MANIPUR,2013,House Wife,0,0,0,0,0,0,0,7,1,1,0,9,9,MN
MANIPUR,2013,Service (Government),0,1,4,0,0,5,0,1,0,0,0,1,6,MN
MANIPUR,2013,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2013,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2013,Student,1,0,0,0,0,1,1,2,0,0,0,3,4,MN
MANIPUR,2013,Unemployed,0,0,2,1,1,4,0,0,0,0,0,0,4,MN
MANIPUR,2013,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2013,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2013,Farming/Agriculture Activity,0,0,1,0,0,1,0,0,0,0,0,0,1,MN
MANIPUR,2013,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2013,Total,1,7,10,3,1,22,2,10,2,1,0,15,37,MN
MANIPUR,2013,Total Salaried,0,1,4,0,0,5,0,1,0,0,0,1,6,MN
MANIPUR,2013,Total Self-employed,0,0,1,0,0,1,0,0,0,0,0,0,1,MN
MEGHALAYA,2013,Others (Please Specify),2,11,4,1,0,18,0,3,0,1,0,4,22,ML
MEGHALAYA,2013,House Wife,0,0,0,0,0,0,0,7,9,1,0,17,17,ML
MEGHALAYA,2013,Service (Government),0,0,5,2,0,7,0,0,0,0,0,0,7,ML
MEGHALAYA,2013,Service (Private),0,5,3,2,0,10,0,0,0,0,0,0,10,ML
MEGHALAYA,2013,Public Sector Undertaking,0,0,0,0,2,2,0,0,0,0,0,0,2,ML
MEGHALAYA,2013,Student,1,13,0,0,0,14,6,10,0,0,0,16,30,ML
MEGHALAYA,2013,Unemployed,0,20,9,1,1,31,0,2,0,0,0,2,33,ML
MEGHALAYA,2013,Self-employed (Business activity),0,2,4,4,0,10,0,1,0,0,0,1,11,ML
MEGHALAYA,2013,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,ML
MEGHALAYA,2013,Farming/Agriculture Activity,0,0,3,1,0,4,0,1,0,0,0,1,5,ML
MEGHALAYA,2013,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,ML
MEGHALAYA,2013,Total,3,51,28,11,3,96,6,24,9,2,0,41,137,ML
MEGHALAYA,2013,Total Salaried,0,5,8,4,2,19,0,0,0,0,0,0,19,ML
MEGHALAYA,2013,Total Self-employed,0,8,8,5,0,21,0,2,0,0,0,2,23,ML
MIZORAM,2013,Others (Please Specify),2,5,2,1,0,10,2,3,0,2,0,7,17,MZ
MIZORAM,2013,House Wife,0,0,0,0,0,0,0,1,3,1,0,5,5,MZ
MIZORAM,2013,Service (Government),0,3,2,1,0,6,0,0,0,0,0,0,6,MZ
MIZORAM,2013,Service (Private),0,4,1,2,0,7,0,0,0,0,0,0,7,MZ
MIZORAM,2013,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2013,Student,1,5,0,0,0,6,0,2,0,0,0,2,8,MZ
MIZORAM,2013,Unemployed,0,23,11,4,0,38,0,1,1,0,0,2,40,MZ
MIZORAM,2013,Self-employed (Business activity),0,3,0,1,0,4,0,0,0,0,0,0,4,MZ
MIZORAM,2013,Professional Activity,0,0,0,1,0,1,0,0,0,0,0,0,1,MZ
MIZORAM,2013,Farming/Agriculture Activity,0,1,4,1,0,6,0,0,0,0,0,0,6,MZ
MIZORAM,2013,Retired Person,0,0,0,0,1,1,0,0,0,0,0,0,1,MZ
MIZORAM,2013,Total,3,44,20,11,1,79,2,7,4,3,0,16,95,MZ
MIZORAM,2013,Total Salaried,0,7,3,3,0,13,0,0,0,0,0,0,13,MZ
MIZORAM,2013,Total Self-employed,1,6,6,4,0,17,2,1,0,0,0,3,20,MZ
NAGALAND,2013,Others (Please Specify),0,2,8,1,0,11,0,1,2,0,0,3,14,NG
NAGALAND,2013,House Wife,0,0,0,0,0,0,0,3,0,1,2,6,6,NG
NAGALAND,2013,Service (Government),0,0,4,0,0,4,0,0,0,0,0,0,4,NG
NAGALAND,2013,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2013,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2013,Student,1,2,0,0,0,3,0,3,0,0,0,3,6,NG
NAGALAND,2013,Unemployed,0,0,2,0,0,2,0,0,0,0,0,0,2,NG
NAGALAND,2013,Self-employed (Business activity),0,1,0,0,0,1,0,0,0,0,0,0,1,NG
NAGALAND,2013,Professional Activity,0,2,0,0,0,2,0,0,0,0,0,0,2,NG
NAGALAND,2013,Farming/Agriculture Activity,0,0,1,0,1,2,0,0,0,0,0,0,2,NG
NAGALAND,2013,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2013,Total,1,7,15,1,1,25,0,7,2,1,2,12,37,NG
NAGALAND,2013,Total Salaried,0,0,4,0,0,4,0,0,0,0,0,0,4,NG
NAGALAND,2013,Total Self-employed,0,5,9,1,1,16,0,1,2,0,0,3,19,NG
ODISHA,2013,Others (Please Specify),123,444,466,427,250,1710,107,268,247,157,64,843,2553,OD
ODISHA,2013,House Wife,0,0,0,0,0,0,0,236,261,137,51,685,685,OD
ODISHA,2013,Service (Government),0,13,41,16,3,73,0,5,8,7,0,20,93,OD
ODISHA,2013,Service (Private),0,98,148,80,32,358,2,32,47,15,8,104,462,OD
ODISHA,2013,Public Sector Undertaking,0,35,42,36,5,118,0,9,17,8,0,34,152,OD
ODISHA,2013,Student,30,143,0,0,0,173,30,110,0,0,0,140,313,OD
ODISHA,2013,Unemployed,0,129,139,58,21,347,0,54,31,8,0,93,440,OD
ODISHA,2013,Self-employed (Business activity),0,53,134,84,30,301,0,16,18,13,0,47,348,OD
ODISHA,2013,Professional Activity,0,5,12,18,1,36,0,0,2,1,0,3,39,OD
ODISHA,2013,Farming/Agriculture Activity,0,18,58,51,16,143,0,2,1,2,2,7,150,OD
ODISHA,2013,Retired Person,0,0,0,0,13,13,0,0,0,0,4,4,17,OD
ODISHA,2013,Total,153,938,1040,770,371,3272,139,732,632,348,129,1980,5252,OD
ODISHA,2013,Total Salaried,0,146,231,132,40,549,2,46,72,30,8,158,707,OD
ODISHA,2013,Total Self-employed,43,263,412,384,231,1333,77,180,163,106,54,580,1913,OD
PUDUCHERRY,2013,Others (Please Specify),0,18,48,63,8,137,0,0,1,0,0,1,138,PY
PUDUCHERRY,2013,House Wife,0,0,0,0,0,0,0,26,34,10,18,88,88,PY
PUDUCHERRY,2013,Service (Government),0,5,4,15,0,24,0,0,0,1,0,1,25,PY
PUDUCHERRY,2013,Service (Private),0,14,12,4,4,34,0,10,2,0,0,12,46,PY
PUDUCHERRY,2013,Public Sector Undertaking,0,0,1,0,0,1,0,0,0,0,0,0,1,PY
PUDUCHERRY,2013,Student,3,9,0,0,0,12,2,23,1,0,0,26,38,PY
PUDUCHERRY,2013,Unemployed,0,13,11,22,20,66,0,4,0,1,0,5,71,PY
PUDUCHERRY,2013,Self-employed (Business activity),0,25,56,44,3,128,0,3,2,0,0,5,133,PY
PUDUCHERRY,2013,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,PY
PUDUCHERRY,2013,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,PY
PUDUCHERRY,2013,Retired Person,0,0,0,2,4,6,0,0,0,0,0,0,6,PY
PUDUCHERRY,2013,Total,3,84,132,150,39,408,2,66,40,12,18,138,546,PY
PUDUCHERRY,2013,Total Salaried,0,19,17,19,4,59,0,10,2,1,0,13,72,PY
PUDUCHERRY,2013,Total Self-employed,0,43,104,107,11,265,0,3,3,0,0,6,271,PY
PUNJAB,2013,Others (Please Specify),2,100,90,57,35,284,4,22,9,2,1,38,322,PN
PUNJAB,2013,House Wife,0,0,0,0,0,0,0,73,50,22,11,156,156,PN
PUNJAB,2013,Service (Government),0,5,13,5,0,23,0,1,3,0,0,4,27,PN
PUNJAB,2013,Service (Private),0,55,40,24,6,125,0,11,0,0,0,11,136,PN
PUNJAB,2013,Public Sector Undertaking,0,5,2,0,0,7,0,1,0,0,0,1,8,PN
PUNJAB,2013,Student,4,37,1,0,0,42,2,31,0,0,0,33,75,PN
PUNJAB,2013,Unemployed,0,44,24,6,6,80,0,9,1,2,0,12,92,PN
PUNJAB,2013,Self-employed (Business activity),0,6,15,12,1,34,0,0,0,0,0,0,34,PN
PUNJAB,2013,Professional Activity,0,7,8,9,0,24,0,1,0,0,0,1,25,PN
PUNJAB,2013,Farming/Agriculture Activity,0,33,30,15,5,83,0,0,0,0,0,0,83,PN
PUNJAB,2013,Retired Person,0,0,1,3,7,11,0,2,0,1,0,3,14,PN
PUNJAB,2013,Total,6,292,224,131,60,713,6,151,63,27,12,259,972,PN
PUNJAB,2013,Total Salaried,0,65,55,29,6,155,0,13,3,0,0,16,171,PN
PUNJAB,2013,Total Self-employed,0,104,114,69,29,316,2,10,3,2,0,17,333,PN
RAJASTHAN,2013,Others (Please Specify),27,618,784,521,111,2061,15,126,173,144,15,473,2534,RJ
RAJASTHAN,2013,House Wife,0,0,0,0,0,0,2,353,281,109,42,787,787,RJ
